hexid,population,infections,geometry,date,infectionsPC
7466,1923.4890842821671,0.05893372596590899,"list(c(2080998.1242983, 2063178.39792402, 2063178.39792401, 2080998.1242983, 2098817.85067258, 2098817.85067258, 2080998.1242983, 2810764.84187457, 2821053.06569364, 2841629.5133318, 2851917.73715088, 2841629.5133318, 2821053.06569365, 2810764.84187457))",2020-10-05,3.06389708407951e-5
7467,19.420161059816156,0.00137015576777543,"list(c(2080998.1242983, 2063178.39792401, 2063178.39792401, 2080998.1242983, 2098817.85067258, 2098817.85067258, 2080998.1242983, 2872494.18478904, 2882782.40860811, 2903358.85624627, 2913647.08006534, 2903358.85624626, 2882782.40860811, 2872494.18478904))",2020-10-05,7.055326490625946e-5
7468,872.0891875115749,0.02050957982279624,"list(c(2080998.12429829, 2063178.39792401, 2063178.39792401, 2080998.1242983, 2098817.85067258, 2098817.85067258, 2080998.12429829, 2934223.5277035, 2944511.75152258, 2965088.19916073, 2975376.42297981, 2965088.19916073, 2944511.75152257, 2934223.5277035))",2020-10-05,2.351775496875316e-5
7469,5458.255971935817,0.12836592650472017,"list(c(2080998.1242983, 2063178.39792401, 2063178.39792401, 2080998.1242983, 2098817.85067258, 2098817.85067258, 2080998.1242983, 2995952.87061796, 3006241.09443704, 3026817.5420752, 3037105.76589427, 3026817.54207519, 3006241.09443704, 2995952.87061796))",2020-10-05,2.3517754968753155e-5
7471,102686.1824926576,11.248298291383872,"list(c(2098817.85067258, 2080998.1242983, 2080998.1242983, 2098817.85067258, 2116637.57704686, 2116637.57704686, 2098817.85067258, 2347794.77001609, 2358082.99383517, 2378659.44147332, 2388947.66529239, 2378659.44147332, 2358082.99383516, 2347794.77001609))",2020-10-05,1.0954052452176964e-4
7472,12622.45791794941,1.011551544428584,"list(c(2098817.85067258, 2080998.1242983, 2080998.1242983, 2098817.85067258, 2116637.57704686, 2116637.57704686, 2098817.85067258, 2594712.14167395, 2605000.36549302, 2625576.81313118, 2635865.03695026, 2625576.81313118, 2605000.36549302, 2594712.14167395))",2020-10-05,8.013903084518394e-5
7473,21925.07500109964,3.4521787356188014,"list(c(2098817.85067258, 2080998.1242983, 2080998.1242983, 2098817.85067258, 2116637.57704686, 2116637.57704686, 2098817.85067258, 2656441.4845884, 2666729.70840748, 2687306.15604564, 2697594.37986471, 2687306.15604564, 2666729.70840749, 2656441.4845884))",2020-10-05,1.5745345160487066e-4
7474,31896.248872547683,0.4886341195683661,"list(c(2098817.85067258, 2080998.1242983, 2080998.1242983, 2098817.85067258, 2116637.57704686, 2116637.57704686, 2098817.85067258, 2718170.82750287, 2728459.05132195, 2749035.4989601, 2759323.72277918, 2749035.49896011, 2728459.05132195, 2718170.82750287))",2020-10-05,1.5319485420397553e-5
7475,304.1407555717855,0.00931855974146132,"list(c(2098817.85067258, 2080998.1242983, 2080998.1242983, 2098817.85067258, 2116637.57704686, 2116637.57704686, 2098817.85067258, 2779900.17041733, 2790188.39423642, 2810764.84187457, 2821053.06569365, 2810764.84187457, 2790188.39423641, 2779900.17041733))",2020-10-05,3.0638970840795106e-5
7476,2330.598569411613,0.10962089217189792,"list(c(2098817.85067258, 2080998.1242983, 2080998.1242983, 2098817.85067258, 2116637.57704686, 2116637.57704686, 2098817.85067258, 2841629.5133318, 2851917.73715088, 2872494.18478904, 2882782.40860811, 2872494.18478904, 2851917.73715088, 2841629.5133318))",2020-10-05,4.703550993750631e-5
7477,1785.636530540321,0.08398832477700356,"list(c(2098817.85067258, 2080998.1242983, 2080998.12429829, 2098817.85067258, 2116637.57704686, 2116637.57704686, 2098817.85067258, 2903358.85624626, 2913647.08006534, 2934223.5277035, 2944511.75152257, 2934223.52770349, 2913647.08006534, 2903358.85624626))",2020-10-05,4.703550993750631e-5
7478,5025.4854136201775,0.11818813455656244,"list(c(2098817.85067258, 2080998.1242983, 2080998.1242983, 2098817.85067258, 2116637.57704686, 2116637.57704686, 2098817.85067258, 2965088.19916073, 2975376.42297981, 2995952.87061796, 3006241.09443704, 2995952.87061796, 2975376.42297981, 2965088.19916073))",2020-10-05,2.3517754968753155e-5
7479,970.487201449555,0.10630767708844856,"list(c(2116637.57704686, 2098817.85067258, 2098817.85067258, 2116637.57704686, 2134457.30342114, 2134457.30342114, 2116637.57704686, 2316930.09855886, 2327218.32237793, 2347794.77001609, 2358082.99383516, 2347794.77001608, 2327218.32237793, 2316930.09855886))",2020-10-05,1.0954052452176964e-4
7480,9502.36146170592,1.040893658710716,"list(c(2116637.57704686, 2098817.85067258, 2098817.85067258, 2116637.57704686, 2134457.30342114, 2134457.30342114, 2116637.57704686, 2378659.44147332, 2388947.66529239, 2409524.11293055, 2419812.33674963, 2409524.11293055, 2388947.66529239, 2378659.44147332))",2020-10-05,1.0954052452176964e-4
7481,32267.31160037085,3.8104496891162047,"list(c(2116637.57704686, 2098817.85067258, 2098817.85067258, 2116637.57704686, 2134457.30342114, 2134457.30342114, 2116637.57704686, 2625576.81313118, 2635865.03695026, 2656441.4845884, 2666729.70840749, 2656441.48458841, 2635865.03695025, 2625576.81313118))",2020-10-05,1.18090088703653e-4
7482,34323.71001221085,0.6023922217905562,"list(c(2116637.57704686, 2098817.85067258, 2098817.85067258, 2116637.57704686, 2134457.30342115, 2134457.30342114, 2116637.57704686, 2687306.15604564, 2697594.37986471, 2718170.82750287, 2728459.05132195, 2718170.82750286, 2697594.37986472, 2687306.15604564))",2020-10-05,1.755032371431444e-5
7483,7780.987899930889,0.23840146137856205,"list(c(2116637.57704686, 2098817.85067258, 2098817.85067258, 2116637.57704686, 2134457.30342114, 2134457.30342114, 2116637.57704686, 2749035.49896011, 2759323.72277918, 2779900.17041733, 2790188.39423641, 2779900.17041733, 2759323.72277919, 2749035.49896011))",2020-10-05,3.0638970840795106e-5
7484,6829.784756513701,0.3212424087860293,"list(c(2116637.57704686, 2098817.85067258, 2098817.85067258, 2116637.57704686, 2134457.30342114, 2134457.30342114, 2116637.57704686, 2810764.84187457, 2821053.06569365, 2841629.5133318, 2851917.73715088, 2841629.51333179, 2821053.06569364, 2810764.84187457))",2020-10-05,4.703550993750631e-5
7485,1610.113893667616,0.07573252804612013,"list(c(2116637.57704686, 2098817.85067258, 2098817.85067258, 2116637.57704686, 2134457.30342114, 2134457.30342114, 2116637.57704686, 2872494.18478904, 2882782.40860811, 2903358.85624626, 2913647.08006534, 2903358.85624627, 2882782.40860811, 2872494.18478904))",2020-10-05,4.703550993750631e-5
7486,25893.95897531422,0.6089677823523864,"list(c(2116637.57704686, 2098817.85067258, 2098817.85067258, 2116637.57704686, 2134457.30342114, 2134457.30342114, 2116637.57704686, 2934223.52770349, 2944511.75152257, 2965088.19916073, 2975376.42297981, 2965088.19916073, 2944511.75152258, 2934223.52770349))",2020-10-05,2.3517754968753155e-5
7487,0,0,"list(c(2116637.57704686, 2098817.85067258, 2098817.85067258, 2116637.57704686, 2134457.30342114, 2134457.30342114, 2116637.57704686, 2995952.87061796, 3006241.09443704, 3026817.54207519, 3037105.76589427, 3026817.54207519, 3006241.09443704, 2995952.87061796))",2020-10-05,NA
7489,17854.97538060289,1.955843368514524,"list(c(2134457.30342114, 2116637.57704686, 2116637.57704686, 2134457.30342114, 2152277.02979543, 2152277.02979543, 2134457.30342114, 2347794.77001608, 2358082.99383516, 2378659.44147332, 2388947.66529239, 2378659.44147332, 2358082.99383517, 2347794.77001608))",2020-10-05,1.0954052452176964e-4
7490,73.01446831942155,0.00292565436439741,"list(c(2134457.30342114, 2116637.57704686, 2116637.57704686, 2134457.30342114, 2152277.02979543, 2152277.02979542, 2134457.30342114, 2594712.14167394, 2605000.36549302, 2625576.81313118, 2635865.03695025, 2625576.81313117, 2605000.36549302, 2594712.14167394))",2020-10-05,4.006951542259197e-5
7491,10861.05166732426,0.19061497263943536,"list(c(2134457.30342114, 2116637.57704686, 2116637.57704686, 2134457.30342114, 2152277.02979543, 2152277.02979542, 2134457.30342114, 2656441.48458841, 2666729.70840749, 2687306.15604564, 2697594.37986472, 2687306.15604564, 2666729.70840749, 2656441.48458841))",2020-10-05,1.755032371431444e-5
7492,74107.7669808335,0.867076866839074,"list(c(2134457.30342115, 2116637.57704686, 2116637.57704686, 2134457.30342114, 2152277.02979543, 2152277.02979543, 2134457.30342115, 2718170.82750286, 2728459.05132195, 2749035.49896011, 2759323.72277919, 2749035.49896011, 2728459.05132195, 2718170.82750286))",2020-10-05,1.1700215809542962e-5
7493,8703.314091927778,0.10183065313379144,"list(c(2134457.30342114, 2116637.57704686, 2116637.57704686, 2134457.30342114, 2152277.02979543, 2152277.02979543, 2134457.30342114, 2779900.17041733, 2790188.39423641, 2810764.84187457, 2821053.06569364, 2810764.84187457, 2790188.39423641, 2779900.17041733))",2020-10-05,1.1700215809542962e-5
7494,1616.023603259932,0.03800524712518863,"list(c(2134457.30342114, 2116637.57704686, 2116637.57704686, 2134457.30342114, 2152277.02979543, 2152277.02979543, 2134457.30342114, 2841629.51333179, 2851917.73715088, 2872494.18478904, 2882782.40860811, 2872494.18478903, 2851917.73715088, 2841629.51333179))",2020-10-05,2.3517754968753152e-5
7495,4018.400158230841,0.09450375028767184,"list(c(2134457.30342114, 2116637.57704686, 2116637.57704686, 2134457.30342114, 2152277.02979543, 2152277.02979543, 2134457.30342114, 2903358.85624627, 2913647.08006534, 2934223.52770349, 2944511.75152258, 2934223.5277035, 2913647.08006534, 2903358.85624627))",2020-10-05,2.3517754968753155e-5
7496,2157.9040445417368,0.05074905856561396,"list(c(2134457.30342114, 2116637.57704686, 2116637.57704686, 2134457.30342114, 2152277.02979543, 2152277.02979543, 2134457.30342114, 2965088.19916073, 2975376.42297981, 2995952.87061796, 3006241.09443704, 2995952.87061796, 2975376.4229798, 2965088.19916073))",2020-10-05,2.3517754968753155e-5
7498,1960.744454399438,0.02294113326383799,"list(c(2152277.02979543, 2134457.30342114, 2134457.30342114, 2152277.02979542, 2170096.75616971, 2170096.75616971, 2152277.02979543, 2625576.81313117, 2635865.03695025, 2656441.48458841, 2666729.70840749, 2656441.48458841, 2635865.03695026, 2625576.81313117))",2020-10-05,1.1700215809542962e-5
7499,21245.00413352329,0.12428556661842738,"list(c(2152277.02979543, 2134457.30342114, 2134457.30342115, 2152277.02979543, 2170096.75616971, 2170096.75616971, 2152277.02979543, 2687306.15604564, 2697594.37986472, 2718170.82750286, 2728459.05132195, 2718170.82750287, 2697594.37986472, 2687306.15604564))",2020-10-05,5.850107904771481e-6
7500,504.2811631073015,0.06537951461440412,"list(c(2152277.02979543, 2134457.30342114, 2134457.30342114, 2152277.02979543, 2170096.75616971, 2170096.75616971, 2152277.02979543, 2749035.49896011, 2759323.72277919, 2779900.17041733, 2790188.39423641, 2779900.17041733, 2759323.72277918, 2749035.49896011))",2020-10-05,1.2964893277303042e-4
7501,1392.97788009738,0.0982791373830702,"list(c(2152277.02979543, 2134457.30342114, 2134457.30342114, 2152277.02979543, 2170096.75616971, 2170096.75616971, 2152277.02979543, 2810764.84187457, 2821053.06569364, 2841629.51333179, 2851917.73715088, 2841629.5133318, 2821053.06569365, 2810764.84187457))",2020-10-05,7.055326490625947e-5
7502,9919.09599161693,0.23327486904238856,"list(c(2152277.02979543, 2134457.30342114, 2134457.30342114, 2152277.02979543, 2170096.75616971, 2170096.75616971, 2152277.02979543, 2872494.18478903, 2882782.40860811, 2903358.85624627, 2913647.08006534, 2903358.85624627, 2882782.40860811, 2872494.18478903))",2020-10-05,2.3517754968753155e-5
7503,56.54110544572576,0.00132971986353501,"list(c(2152277.02979543, 2134457.30342114, 2134457.30342114, 2152277.02979543, 2170096.75616971, 2170096.75616971, 2152277.02979543, 2934223.5277035, 2944511.75152258, 2965088.19916073, 2975376.4229798, 2965088.19916073, 2944511.75152258, 2934223.5277035))",2020-10-05,2.3517754968753155e-5
7504,7318.9499150153,0.04281664675245756,"list(c(2170096.75616971, 2152277.02979542, 2152277.02979543, 2170096.75616971, 2187916.48254399, 2187916.48254399, 2170096.75616971, 2656441.48458841, 2666729.70840749, 2687306.15604564, 2697594.37986472, 2687306.15604564, 2666729.70840749, 2656441.48458841))",2020-10-05,5.850107904771481e-6
7505,1838.734728804322,0.1589266634947919,"list(c(2170096.75616971, 2152277.02979543, 2152277.02979543, 2170096.75616971, 2187916.48254399, 2187916.48254399, 2170096.75616971, 2718170.82750287, 2728459.05132195, 2749035.49896011, 2759323.72277918, 2749035.4989601, 2728459.05132195, 2718170.82750287))",2020-10-05,8.643262184868694e-5
7506,529.261737977777,0.06861821948641804,"list(c(2170096.75616971, 2152277.02979543, 2152277.02979543, 2170096.75616971, 2187916.48254399, 2187916.48254399, 2170096.75616971, 2779900.17041733, 2790188.39423641, 2810764.84187457, 2821053.06569365, 2810764.84187457, 2790188.39423641, 2779900.17041733))",2020-10-05,1.296489327730304e-4
7507,450.4639246754698,0.02118780040556115,"list(c(2170096.75616971, 2152277.02979543, 2152277.02979543, 2170096.75616971, 2187916.48254399, 2187916.48254399, 2170096.75616971, 2841629.5133318, 2851917.73715088, 2872494.18478903, 2882782.40860811, 2872494.18478904, 2851917.73715088, 2841629.5133318))",2020-10-05,4.7035509937506303e-5
7508,9415.76309568801,0.8138290910664238,"list(c(2187916.48254399, 2170096.75616971, 2170096.75616971, 2187916.48254399, 2205736.20891827, 2205736.20891827, 2187916.48254399, 2687306.15604564, 2697594.37986472, 2718170.82750287, 2728459.05132195, 2718170.82750287, 2697594.37986472, 2687306.15604564))",2020-10-05,8.643262184868695e-5
7509,128.43598160510538,0.01110105862983898,"list(c(2187916.48254399, 2170096.75616971, 2170096.75616971, 2187916.48254399, 2205736.20891827, 2205736.20891827, 2187916.48254399, 2749035.4989601, 2759323.72277918, 2779900.17041733, 2790188.39423641, 2779900.17041734, 2759323.72277919, 2749035.4989601))",2020-10-05,8.643262184868694e-5
7510,634.9501209614808,0.02744020184892085,"list(c(2187916.48254399, 2170096.75616971, 2170096.75616971, 2187916.48254399, 2205736.20891827, 2205736.20891827, 2187916.48254399, 2810764.84187457, 2821053.06569365, 2841629.5133318, 2851917.73715088, 2841629.5133318, 2821053.06569365, 2810764.84187457))",2020-10-05,4.321631092434347e-5
7511,7043.42258131211,0.30439074024552604,"list(c(2205736.20891827, 2187916.48254399, 2187916.48254399, 2205736.20891827, 2223555.93529256, 2223555.93529256, 2205736.20891827, 2718170.82750287, 2728459.05132195, 2749035.4989601, 2759323.72277919, 2749035.4989601, 2728459.05132195, 2718170.82750287))",2020-10-05,4.321631092434347e-5
7512,6266.913847513311,0.2708328973702089,"list(c(2205736.20891827, 2187916.48254399, 2187916.48254399, 2205736.20891827, 2223555.93529256, 2223555.93529255, 2205736.20891827, 2779900.17041734, 2790188.39423641, 2810764.84187457, 2821053.06569365, 2810764.84187457, 2790188.39423642, 2779900.17041734))",2020-10-05,4.321631092434347e-5
7513,247.8533588566825,0.01071130781999327,"list(c(2223555.93529255, 2205736.20891827, 2205736.20891827, 2223555.93529256, 2241375.66166684, 2241375.66166684, 2223555.93529255, 2687306.15604565, 2697594.37986472, 2718170.82750287, 2728459.05132195, 2718170.82750288, 2697594.37986472, 2687306.15604565))",2020-10-05,4.321631092434347e-5
7514,5210.443047709504,0.22517612680339777,"list(c(2223555.93529256, 2205736.20891827, 2205736.20891827, 2223555.93529255, 2241375.66166684, 2241375.66166683, 2223555.93529256, 2749035.4989601, 2759323.72277919, 2779900.17041734, 2790188.39423642, 2779900.17041733, 2759323.72277919, 2749035.4989601))",2020-10-05,4.321631092434347e-5
7515,2043.416139314578,0.08830890722444036,"list(c(2241375.66166684, 2223555.93529256, 2223555.93529256, 2241375.66166683, 2259195.38804112, 2259195.38804112, 2241375.66166684, 2718170.82750288, 2728459.05132195, 2749035.4989601, 2759323.72277919, 2749035.4989601, 2728459.05132195, 2718170.82750288))",2020-10-05,4.321631092434347e-5
7516,2977.2410064167325,0.1286653730300108,"list(c(2241375.66166684, 2223555.93529255, 2223555.93529256, 2241375.66166684, 2259195.38804112, 2259195.38804112, 2241375.66166684, 2779900.17041733, 2790188.39423642, 2810764.84187457, 2821053.06569365, 2810764.84187456, 2790188.39423641, 2779900.17041733))",2020-10-05,4.321631092434347e-5
7517,2966.7820030611647,0.12821337348903783,"list(c(2259195.38804112, 2241375.66166683, 2241375.66166684, 2259195.38804112, 2277015.1144154, 2277015.1144154, 2259195.38804112, 2749035.4989601, 2759323.72277919, 2779900.17041733, 2790188.39423641, 2779900.17041733, 2759323.72277918, 2749035.4989601))",2020-10-05,4.321631092434347e-5
1,0,0,"list(c(-2373933.46927229, -2391753.19564657, -2391753.19564657, -2373933.46927229, -2356113.74289801, -2356113.74289801, -2373933.46927229, 2255200.75564439, 2265488.97946346, 2286065.42710163, 2296353.6509207, 2286065.42710162, 2265488.97946347, 2255200.75564439))",2020-10-26,NA
2,1274.9564141362796,0.18364264351704213,"list(c(-2356113.74289801, -2373933.46927229, -2373933.46927229, -2356113.74289801, -2338294.01652373, -2338294.01652373, -2356113.74289801, 2100877.39835823, 2111165.62217731, 2131742.06981546, 2142030.29363454, 2131742.06981546, 2111165.62217731, 2100877.39835823))",2020-10-26,1.4403836984611823e-4
3,617.3427325103278,0.0631095065709872,"list(c(-2356113.74289801, -2373933.46927229, -2373933.46927229, -2356113.74289801, -2338294.01652373, -2338294.01652373, -2356113.74289801, 2224336.08418716, 2234624.30800623, 2255200.75564439, 2265488.97946347, 2255200.75564439, 2234624.30800624, 2224336.08418716))",2020-10-26,1.0222766584513314e-4
4,318.1706714653455,0.03252584508428097,"list(c(-2356113.74289801, -2373933.46927229, -2373933.46927229, -2356113.74289801, -2338294.01652372, -2338294.01652373, -2356113.74289801, 2286065.42710162, 2296353.6509207, 2316930.09855885, 2327218.32237793, 2316930.09855886, 2296353.6509207, 2286065.42710162))",2020-10-26,1.0222766584513314e-4
